uptime_s,free_mb,total_mb,percent
 108, 216, 16384, 99
 109, 216, 16384, 99
 109, 216, 16384, 99
 109, 216, 16384, 99
 109, 216, 16384, 99
 109, 216, 16384, 99
 109, 216, 16384, 99
 109, 201, 16384, 99
 109, 200, 16384, 99
 109, 204, 16384, 99
 109, 246, 16384, 98
 110, 246, 16384, 98
 110, 246, 16384, 98
 110, 246, 16384, 98
 110, 246, 16384, 98
 110, 246, 16384, 98
 110, 246, 16384, 98
 110, 246, 16384, 98
 110, 242, 16384, 99
 110, 242, 16384, 99
 111, 242, 16384, 99
 111, 242, 16384, 99
 111, 242, 16384, 99
 111, 242, 16384, 99
 111, 242, 16384, 99
 111, 242, 16384, 99
 111, 242, 16384, 99
 111, 221, 16384, 99
 111, 216, 16384, 99
 111, 217, 16384, 99
 112, 217, 16384, 99
 112, 217, 16384, 99
 112, 217, 16384, 99
 112, 217, 16384, 99
 112, 217, 16384, 99
 112, 217, 16384, 99
 112, 217, 16384, 99
 112, 213, 16384, 99
 112, 213, 16384, 99
 112, 213, 16384, 99
 113, 213, 16384, 99
 113, 213, 16384, 99
 113, 213, 16384, 99
 113, 213, 16384, 99
 113, 213, 16384, 99
 113, 213, 16384, 99
 113, 297, 16384, 98
 113, 297, 16384, 98
 113, 297, 16384, 98
 113, 297, 16384, 98
 114, 297, 16384, 98
 114, 297, 16384, 98
 114, 297, 16384, 98
 114, 297, 16384, 98
 114, 297, 16384, 98
 114, 297, 16384, 98
 114, 224, 16384, 99
 114, 213, 16384, 99
 114, 234, 16384, 99
 114, 233, 16384, 99
 115, 233, 16384, 99
 115, 233, 16384, 99
 115, 233, 16384, 99
 115, 233, 16384, 99
 115, 233, 16384, 99
 115, 233, 16384, 99
 115, 250, 16384, 98
 115, 180, 16384, 99
 115, 171, 16384, 99
 115, 171, 16384, 99
 116, 171, 16384, 99
 116, 171, 16384, 99
 116, 171, 16384, 99
 116, 171, 16384, 99
 116, 171, 16384, 99
 116, 171, 16384, 99
 116, 170, 16384, 99
 116, 143, 16384, 99
 116, 147, 16384, 99
 116, 147, 16384, 99
 117, 147, 16384, 99
 117, 147, 16384, 99
 117, 147, 16384, 99
 117, 147, 16384, 99
 117, 147, 16384, 99
 117, 147, 16384, 99
 117, 186, 16384, 99
 117, 186, 16384, 99
 117, 186, 16384, 99
 117, 186, 16384, 99
 118, 186, 16384, 99
 118, 186, 16384, 99
 118, 186, 16384, 99
 118, 186, 16384, 99
 118, 186, 16384, 99
 118, 186, 16384, 99
 118, 171, 16384, 99
 118, 166, 16384, 99
 118, 166, 16384, 99
 119, 166, 16384, 99
 119, 166, 16384, 99
 119, 166, 16384, 99
 119, 166, 16384, 99
 119, 166, 16384, 99
 119, 166, 16384, 99
 119, 137, 16384, 99
 119, 171, 16384, 99
 119, 171, 16384, 99
 120, 171, 16384, 99
 120, 171, 16384, 99
 120, 171, 16384, 99
 120, 171, 16384, 99
 120, 171, 16384, 99
 120, 171, 16384, 99
 120, 171, 16384, 99
 120, 155, 16384, 99
 120, 149, 16384, 99
 120, 154, 16384, 99
 121, 159, 16384, 99
 121, 159, 16384, 99
 121, 159, 16384, 99
 121, 159, 16384, 99
 121, 159, 16384, 99
 121, 159, 16384, 99
 121, 159, 16384, 99
 121, 179, 16384, 99
 121, 177, 16384, 99
 121, 177, 16384, 99
 122, 177, 16384, 99
 122, 177, 16384, 99
 122, 177, 16384, 99
 122, 177, 16384, 99
 122, 177, 16384, 99
 122, 177, 16384, 99
 122, 177, 16384, 99
 122, 105, 16384, 99
 122, 101, 16384, 99
 122, 101, 16384, 99
 123, 101, 16384, 99
 123, 101, 16384, 99
 123, 101, 16384, 99
 123, 101, 16384, 99
 123, 101, 16384, 99
 123, 101, 16384, 99
 123, 101, 16384, 99
 123, 121, 16384, 99
 123, 111, 16384, 99
 123, 112, 16384, 99
 124, 112, 16384, 99
 124, 112, 16384, 99
 124, 112, 16384, 99
 124, 112, 16384, 99
 124, 112, 16384, 99
 124, 112, 16384, 99
 124, 112, 16384, 99
 124, 133, 16384, 99
 124, 139, 16384, 99
 124, 139, 16384, 99
 125, 139, 16384, 99
 125, 139, 16384, 99
 125, 139, 16384, 99
 125, 139, 16384, 99
 125, 139, 16384, 99
 125, 139, 16384, 99
 125, 139, 16384, 99
 125, 197, 16384, 99
 125, 184, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 183, 16384, 99
 126, 188, 16384, 99
 126, 173, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 180, 16384, 99
 127, 160, 16384, 99
 127, 164, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 167, 16384, 99
 128, 171, 16384, 99
 128, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 166, 16384, 99
 129, 146, 16384, 99
 130, 143, 16384, 99
 130, 143, 16384, 99
 130, 129, 16384, 99
 130, 129, 16384, 99
 130, 129, 16384, 99
 130, 129, 16384, 99
 130, 129, 16384, 99
 130, 129, 16384, 99
 130, 129, 16384, 99
 130, 104, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 103, 16384, 99
 131, 72, 16384, 100
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 86, 16384, 99
 132, 129, 16384, 99
 133, 137, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 136, 16384, 99
 133, 166, 16384, 99
 134, 166, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 134, 164, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 135, 200, 16384, 99
 136, 166, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 167, 16384, 99
 136, 171, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 173, 16384, 99
 137, 178, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 166, 16384, 99
 138, 127, 16384, 99
 139, 123, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 114, 16384, 99
 139, 87, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 140, 103, 16384, 99
 141, 96, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 141, 101, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 142, 85, 16384, 99
 143, 125, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 143, 126, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 114, 16384, 99
 144, 119, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 116, 16384, 99
 145, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 123, 16384, 99
 146, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 115, 16384, 99
 147, 160, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 148, 158, 16384, 99
 149, 112, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 149, 116, 16384, 99
 150, 97, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 150, 120, 16384, 99
 151, 190, 16384, 99
 151, 190, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 151, 168, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 152, 182, 16384, 99
 153, 173, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 153, 170, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 154, 172, 16384, 99
 155, 166, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 155, 164, 16384, 99
 156, 142, 16384, 99
 156, 161, 16384, 99
 156, 169, 16384, 99
 156, 169, 16384, 99
 156, 169, 16384, 99
 156, 169, 16384, 99
 156, 169, 16384, 99
 156, 169, 16384, 99
 156, 169, 16384, 99
 157, 169, 16384, 99
 157, 187, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 157, 181, 16384, 99
 158, 181, 16384, 99
 158, 229, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 158, 224, 16384, 99
 159, 253, 16384, 98
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 159, 238, 16384, 99
 160, 363, 16384, 98
 160, 366, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 160, 369, 16384, 98
 161, 324, 16384, 98
 161, 379, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 161, 382, 16384, 98
 162, 825, 16384, 95
 162, 825, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 162, 821, 16384, 95
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 163, 734, 16384, 96
 164, 734, 16384, 96
 164, 534, 16384, 97
 164, 505, 16384, 97
 164, 522, 16384, 97
 164, 523, 16384, 97
 164, 523, 16384, 97
 164, 523, 16384, 97
 164, 523, 16384, 97
 164, 523, 16384, 97
 164, 523, 16384, 97
 165, 523, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 165, 482, 16384, 97
 166, 482, 16384, 97
 166, 292, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 166, 314, 16384, 98
 167, 314, 16384, 98
 167, 269, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 167, 265, 16384, 98
 168, 265, 16384, 98
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 168, 219, 16384, 99
 169, 219, 16384, 99
 169, 232, 16384, 99
 169, 207, 16384, 99
 169, 204, 16384, 99
 169, 204, 16384, 99
 169, 204, 16384, 99
 169, 204, 16384, 99
 169, 204, 16384, 99
 169, 204, 16384, 99
 169, 204, 16384, 99
 170, 184, 16384, 99
 170, 182, 16384, 99
 170, 160, 16384, 99
 170, 160, 16384, 99
 170, 160, 16384, 99
 170, 160, 16384, 99
 170, 160, 16384, 99
 170, 160, 16384, 99
 170, 160, 16384, 99
 171, 160, 16384, 99
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 171, 299, 16384, 98
 172, 299, 16384, 98
 172, 207, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 172, 234, 16384, 99
 173, 234, 16384, 99
 173, 280, 16384, 98
 173, 291, 16384, 98
 173, 296, 16384, 98
 173, 296, 16384, 98
 173, 296, 16384, 98
 173, 296, 16384, 98
 173, 296, 16384, 98
 173, 296, 16384, 98
 173, 296, 16384, 98
 174, 296, 16384, 98
 174, 330, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 174, 321, 16384, 98
 175, 321, 16384, 98
 175, 266, 16384, 98
 175, 255, 16384, 98
 175, 260, 16384, 98
 175, 260, 16384, 98
 175, 260, 16384, 98
 175, 260, 16384, 98
 175, 260, 16384, 98
 175, 260, 16384, 98
 175, 260, 16384, 98
 176, 260, 16384, 98
 176, 233, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 176, 230, 16384, 99
 177, 230, 16384, 99
 177, 151, 16384, 99
 177, 136, 16384, 99
 177, 155, 16384, 99
 177, 135, 16384, 99
 177, 135, 16384, 99
 177, 135, 16384, 99
 177, 135, 16384, 99
 177, 135, 16384, 99
 178, 135, 16384, 99
 178, 135, 16384, 99
 178, 160, 16384, 99
 178, 162, 16384, 99
 178, 162, 16384, 99
 178, 162, 16384, 99
 178, 162, 16384, 99
 178, 162, 16384, 99
 178, 162, 16384, 99
 178, 162, 16384, 99
 179, 162, 16384, 99
 179, 162, 16384, 99
 179, 122, 16384, 99
 179, 121, 16384, 99
 179, 121, 16384, 99
 179, 121, 16384, 99
 179, 121, 16384, 99
 179, 121, 16384, 99
 179, 121, 16384, 99
 179, 121, 16384, 99
 180, 121, 16384, 99
 180, 127, 16384, 99
 180, 118, 16384, 99
 180, 91, 16384, 99
 180, 91, 16384, 99
 180, 91, 16384, 99
 180, 91, 16384, 99
 180, 91, 16384, 99
 180, 91, 16384, 99
 180, 91, 16384, 99
 181, 91, 16384, 99
 181, 205, 16384, 99
 181, 198, 16384, 99
 181, 197, 16384, 99
 181, 197, 16384, 99
 181, 197, 16384, 99
 181, 197, 16384, 99
 181, 197, 16384, 99
 181, 197, 16384, 99
 182, 197, 16384, 99
 182, 197, 16384, 99
 182, 254, 16384, 98
 182, 268, 16384, 98
 182, 273, 16384, 98
 182, 281, 16384, 98
 182, 281, 16384, 98
 182, 281, 16384, 98
 182, 281, 16384, 98
 182, 281, 16384, 98
 183, 281, 16384, 98
 183, 281, 16384, 98
 183, 427, 16384, 97
 183, 361, 16384, 98
 183, 356, 16384, 98
 183, 356, 16384, 98
 183, 356, 16384, 98
 183, 356, 16384, 98
 183, 356, 16384, 98
 183, 356, 16384, 98
 184, 356, 16384, 98
 184, 356, 16384, 98
 184, 367, 16384, 98
 184, 366, 16384, 98
 184, 361, 16384, 98
 184, 361, 16384, 98
 184, 361, 16384, 98
 184, 361, 16384, 98
 184, 361, 16384, 98
 184, 361, 16384, 98
 185, 361, 16384, 98
 185, 361, 16384, 98
 185, 355, 16384, 98
 185, 352, 16384, 98
 185, 347, 16384, 98
 185, 347, 16384, 98
 185, 347, 16384, 98
 185, 347, 16384, 98
 185, 347, 16384, 98
 185, 347, 16384, 98
 186, 347, 16384, 98
 186, 347, 16384, 98
 186, 355, 16384, 98
 186, 366, 16384, 98
 186, 366, 16384, 98
 186, 366, 16384, 98
 186, 366, 16384, 98
 186, 366, 16384, 98
 186, 366, 16384, 98
 187, 366, 16384, 98
 187, 366, 16384, 98
 187, 366, 16384, 98
 187, 300, 16384, 98
 187, 304, 16384, 98
 187, 319, 16384, 98
 187, 319, 16384, 98
 187, 319, 16384, 98
 187, 319, 16384, 98
 187, 319, 16384, 98
 188, 319, 16384, 98
 188, 319, 16384, 98
 188, 319, 16384, 98
 188, 273, 16384, 98
 188, 256, 16384, 98
 188, 256, 16384, 98
 188, 256, 16384, 98
 188, 256, 16384, 98
 188, 256, 16384, 98
 189, 256, 16384, 98
 189, 256, 16384, 98
 189, 256, 16384, 98
 189, 256, 16384, 98
 189, 272, 16384, 98
 189, 308, 16384, 98
 189, 309, 16384, 98
 189, 309, 16384, 98
 189, 309, 16384, 98
 189, 309, 16384, 98
 190, 309, 16384, 98
 190, 309, 16384, 98
 190, 309, 16384, 98
 190, 309, 16384, 98
 190, 325, 16384, 98
 190, 356, 16384, 98
 190, 356, 16384, 98
 190, 356, 16384, 98
 190, 356, 16384, 98
 190, 356, 16384, 98
 191, 356, 16384, 98
 191, 356, 16384, 98
 191, 356, 16384, 98
 191, 356, 16384, 98
 191, 237, 16384, 99
 191, 190, 16384, 99
 191, 197, 16384, 99
 191, 208, 16384, 99
 191, 208, 16384, 99
 191, 208, 16384, 99
 192, 208, 16384, 99
 192, 208, 16384, 99
 192, 208, 16384, 99
 192, 208, 16384, 99
 192, 250, 16384, 98
 192, 280, 16384, 98
 192, 294, 16384, 98
 192, 294, 16384, 98
 192, 294, 16384, 98
 193, 294, 16384, 98
 193, 294, 16384, 98
 193, 294, 16384, 98
 193, 294, 16384, 98
 193, 371, 16384, 98
 193, 371, 16384, 98
 193, 371, 16384, 98
 193, 371, 16384, 98
 193, 371, 16384, 98
 194, 371, 16384, 98
 194, 371, 16384, 98
 194, 371, 16384, 98
 194, 371, 16384, 98
 194, 371, 16384, 98
 194, 344, 16384, 98
 194, 344, 16384, 98
 194, 344, 16384, 98
 194, 344, 16384, 98
 194, 344, 16384, 98
 195, 344, 16384, 98
 195, 344, 16384, 98
 195, 344, 16384, 98
 195, 344, 16384, 98
 195, 336, 16384, 98
 195, 336, 16384, 98
 195, 336, 16384, 98
 195, 336, 16384, 98
 195, 336, 16384, 98
 196, 336, 16384, 98
 196, 336, 16384, 98
 196, 336, 16384, 98
 196, 336, 16384, 98
 196, 291, 16384, 98
 196, 304, 16384, 98
 196, 249, 16384, 98
 196, 259, 16384, 98
 196, 259, 16384, 98
 197, 259, 16384, 98
 197, 259, 16384, 98
 197, 259, 16384, 98
 197, 259, 16384, 98
 197, 259, 16384, 98
 197, 249, 16384, 98
 197, 279, 16384, 98
 197, 313, 16384, 98
 197, 313, 16384, 98
 197, 313, 16384, 98
 198, 313, 16384, 98
 198, 313, 16384, 98
 198, 313, 16384, 98
 198, 313, 16384, 98
 198, 313, 16384, 98
 198, 286, 16384, 98
 198, 258, 16384, 98
 198, 290, 16384, 98
 198, 290, 16384, 98
 198, 290, 16384, 98
 199, 290, 16384, 98
 199, 290, 16384, 98
 199, 290, 16384, 98
 199, 290, 16384, 98
 199, 290, 16384, 98
 199, 279, 16384, 98
 199, 279, 16384, 98
 199, 279, 16384, 98
 199, 279, 16384, 98
 199, 279, 16384, 98
 200, 279, 16384, 98
 200, 279, 16384, 98
 200, 279, 16384, 98
 200, 279, 16384, 98
 200, 299, 16384, 98
 200, 300, 16384, 98
 200, 295, 16384, 98
 200, 295, 16384, 98
 200, 295, 16384, 98
 201, 295, 16384, 98
 201, 295, 16384, 98
 201, 295, 16384, 98
 201, 295, 16384, 98
 201, 295, 16384, 98
 201, 291, 16384, 98
 201, 308, 16384, 98
 201, 308, 16384, 98
 201, 308, 16384, 98
 201, 308, 16384, 98
 202, 308, 16384, 98
 202, 308, 16384, 98
 202, 308, 16384, 98
 202, 308, 16384, 98
 202, 308, 16384, 98
 202, 381, 16384, 98
 202, 383, 16384, 98
 202, 383, 16384, 98
 202, 383, 16384, 98
 202, 383, 16384, 98
 203, 383, 16384, 98
 203, 383, 16384, 98
 203, 383, 16384, 98
 203, 383, 16384, 98
 203, 383, 16384, 98
 203, 267, 16384, 98
 203, 267, 16384, 98
 203, 267, 16384, 98
 203, 267, 16384, 98
 203, 267, 16384, 98
 204, 267, 16384, 98
 204, 267, 16384, 98
 204, 267, 16384, 98
 204, 267, 16384, 98
 204, 267, 16384, 98
 204, 272, 16384, 98
 204, 274, 16384, 98
 204, 274, 16384, 98
 204, 274, 16384, 98
 204, 274, 16384, 98
 205, 274, 16384, 98
 205, 274, 16384, 98
 205, 274, 16384, 98
 205, 274, 16384, 98
 205, 274, 16384, 98
 205, 297, 16384, 98
 205, 297, 16384, 98
 205, 297, 16384, 98
 205, 297, 16384, 98
 206, 297, 16384, 98
 206, 297, 16384, 98
 206, 297, 16384, 98
 206, 297, 16384, 98
 206, 297, 16384, 98
 206, 297, 16384, 98
 206, 270, 16384, 98
 206, 270, 16384, 98
 206, 270, 16384, 98
 206, 270, 16384, 98
 207, 270, 16384, 98
 207, 270, 16384, 98
 207, 270, 16384, 98
 207, 270, 16384, 98
 207, 270, 16384, 98
 207, 258, 16384, 98
 207, 258, 16384, 98
 207, 256, 16384, 98
 207, 256, 16384, 98
 207, 256, 16384, 98
 208, 256, 16384, 98
 208, 256, 16384, 98
 208, 256, 16384, 98
 208, 256, 16384, 98
 208, 256, 16384, 98
 208, 310, 16384, 98
 208, 289, 16384, 98
 208, 275, 16384, 98
 208, 275, 16384, 98
 208, 275, 16384, 98
 209, 275, 16384, 98
 209, 275, 16384, 98
 209, 275, 16384, 98
 209, 275, 16384, 98
 209, 275, 16384, 98
 209, 256, 16384, 98
 209, 256, 16384, 98
 209, 256, 16384, 98
 209, 256, 16384, 98
 209, 256, 16384, 98
 210, 256, 16384, 98
 210, 256, 16384, 98
 210, 256, 16384, 98
 210, 256, 16384, 98
 210, 256, 16384, 98
 210, 281, 16384, 98
 210, 295, 16384, 98
 210, 308, 16384, 98
 210, 308, 16384, 98
 211, 308, 16384, 98
 211, 308, 16384, 98
 211, 308, 16384, 98
 211, 308, 16384, 98
 211, 308, 16384, 98
 211, 403, 16384, 98
 211, 363, 16384, 98
 211, 341, 16384, 98
 211, 331, 16384, 98
 211, 331, 16384, 98
 212, 331, 16384, 98
 212, 331, 16384, 98
 212, 331, 16384, 98
 212, 331, 16384, 98
 212, 331, 16384, 98
 212, 250, 16384, 98
 212, 250, 16384, 98
 212, 250, 16384, 98
 212, 250, 16384, 98
 213, 250, 16384, 98
 213, 250, 16384, 98
 213, 250, 16384, 98
 213, 250, 16384, 98
 213, 250, 16384, 98
 213, 250, 16384, 98
 213, 228, 16384, 99
 213, 257, 16384, 98
 213, 268, 16384, 98
 213, 276, 16384, 98
 214, 276, 16384, 98
 214, 276, 16384, 98
 214, 276, 16384, 98
 214, 276, 16384, 98
 214, 276, 16384, 98
 214, 486, 16384, 97
 214, 478, 16384, 97
 214, 478, 16384, 97
 214, 478, 16384, 97
 215, 478, 16384, 97
 215, 478, 16384, 97
 215, 478, 16384, 97
 215, 478, 16384, 97
 215, 478, 16384, 97
 215, 478, 16384, 97
 215, 146, 16384, 99
 215, 149, 16384, 99
 215, 149, 16384, 99
 215, 149, 16384, 99
 216, 149, 16384, 99
 216, 149, 16384, 99
 216, 149, 16384, 99
 216, 149, 16384, 99
 216, 149, 16384, 99
 216, 149, 16384, 99
 216, 329, 16384, 98
 216, 316, 16384, 98
 216, 316, 16384, 98
 216, 316, 16384, 98
 217, 316, 16384, 98
 217, 316, 16384, 98
 217, 316, 16384, 98
 217, 316, 16384, 98
 217, 316, 16384, 98
 217, 316, 16384, 98
 217, 228, 16384, 99
 217, 243, 16384, 99
 217, 243, 16384, 99
 217, 243, 16384, 99
 218, 243, 16384, 99
 218, 243, 16384, 99
 218, 243, 16384, 99
 218, 243, 16384, 99
 218, 243, 16384, 99
 218, 243, 16384, 99
 218, 319, 16384, 98
 218, 310, 16384, 98
